seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
867	9036238	Mrs. Galer's Business.	20160127192715_00011	The Athenaeum	Jun 10, 1905	1905	Ridge, W. Pett (William Pett)	Mrs. Galer's business	1905	3.070431286549708				
868	8684788	The Life Guardsman.	20160127191335_00001	The Athenaeum	Feb 25, 1871	1871	Walmsley, Hugh Mulleneux	The life guardsman	1871	2.6312886597938143				
869	2717305	Gamosagammon; or, Hints on Hymen, for the use of Parties about to Connubialize.	20160127185454_00005	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1871	1871	Rowley, Hon. Hugh	Gamosagammon; or, Hints on Hymen. For the use of parties about to connubialize	1870	3.8564285714285713				
870	3236408	TALES TOLD BY SIMPSON.7	20160127183425_00006	The Bookman	Jun 1930	1930	Sinclair, May	Tales told by Simpson	1930	2.4124677511041153				
871	8423877	The Lancashire Witches; a Romance of Pendle Forest.	20160128011902_00007	Examiner	Jan 6, 1849	1849	Ainsworth, William Harrison	The Lancashire witches. A romance of Pendle Forest	1849	3.0342913984360798				
872	8719153	ORIENTAL LITERATURE.	20160127193122_00012	The Athenaeum	Jan 17, 1880	1880		Oriental literature	1899	2.3393755739210285				
873	5265544	Memoirs of an Aristocrat, and Reminiscences of Napoleon.	20160127230149_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 6, 1838	1838	Home, George	Memoirs of an aristocrat, and reminiscences of the Emperor Napoleon	1838	3.1802519379844965				
874	2457118	Grettir Saga: the Story of Grettir the Strong.	20160127183323_00005	Fortnightly review, May 1865-June 1934	Jul 1869	1869		Grettis saga; the story of Grettir the Strong	1869	2.7797561407146314				
875	8699291	The Iron Cousin; or, Mutual Influence.	20160127192155_00015	The Athenaeum	May 20, 1854	1854	Clarke, Mary Cowden, Mrs	The iron cousin : or, Mutual influence	1854	2.819971428571429				
876	6660140	The Folk-lore of Rome, collected by word of mouth from the People.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Mar 28, 1874	1874	Busk, Rachel Harriette	The folk-lore of Rome; collected by word of mouth from the people	1874	2.832574573210373				
877	3235833	ANOTHER DAY.	20160127190515_00012	The Bookman	Feb 1930	1930	Farnol, Jeffery	Another day	1929	2.18034262485482				
878	3162352	JOAN OF GARIOCH.	20160127185047_00002	The Bookman	Jan 1909	1909	Kinross, Albert	Joan of Garioch	1908	2.672745098039216				
879	4866893	The Poetical Works of John Edmund Reade.	20160127235207_00008	The Reader,  1863-1867	Jan 13, 1866	1866	Moore, Thomas	The poetical works of Thomas Moore	1854	2.1369291005291005				
880	9077514	The Matador of the Five Towns.	20160127192715_00011	The Athenaeum	Mar 16, 1912	1912	Bennett, Arnold	The matador of the Five Towns	1912	3.1735135135135133				
881	3172356	BLACK ROCK.	20160127183628_00009	The Bookman	Jan 1899	1899	Connor, Ralph	Black rock	1899	2.1471501272264635				
882	3180579	SARTOR RESARTUS.	20160127185249_00003	The Bookman	Nov 1896	1896	Carlyle, Thomas	Sartor resartus	1896	2.9766666666666666				
883	3233593	WILDERNESS WAYS.	20160127185352_00004	The Bookman	Oct 1931	1931	Annixter, Paul, pseud	Wilderness ways	1930	2.379607843137255				
884	8764207	The Story of Gisli the Outlaw, from the Icelandic.	20160128003428_00007	Examiner	Mar 31, 1866	1866		The story of Gisli the outlaw	1866	3.3543085216670123				
885	4616658	STRAY LEAVES FROM A FREEMASON'S NOTE-BOOK.	20160127233039_00003	Hood's magazine	Feb 1847	1847		Stray leaves from a Freemason's note-book	1846	3.669980158730159				
886	5213014	The Works of Robert Burns; with his Life.	20160127234700_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 4, 1834	1834	Burns, Robert	The works of Robert Burns ;	1824	2.608580586080586				
887	9512483	Beggars on Horseback.	20160127192053_00005	The Athenaeum	Dec 4, 1915	1915	Jesse, F. Tennyson (Fryniwyd Tennyson)	Beggars on horseback	1915	2.7528571428571427				
888	3209036	WEIRD ISLANDS.	20160127191441_00019	The Bookman	Dec 1921	1921	Bosch??re, Jean de	Weird islands	1921	2.3966666666666665				
889	9006368	The Life and Letters of the Right Honourable Friedrich Max Muller.	20160127192407_00009	The Athenaeum	Jan 24, 1903	1903	Elisabeth	The life and letters of Madame ??lisabeth de France	1901	2.337492409391384				
890	4379654	THE ENGLISHMAN IN INDIA.	20160127193123_00003	The London review of politics, society, literature, art, and science	Aug 3, 1867	1867		The Englishman in China	1860	2.223648393194707				
891	8623319	The Brothers Basset.	20160127192715_00011	The Athenaeum	Aug 11, 1855	1855	Corner	The brothers Basset	1855	2.8621568627450977				
892	3276415	FANNY'S FIRST NOVEL.	20160127183527_00008	The Bookman	Apr 1913	1913	Moore, Frank Frankfort	Fanny's first novel	1913	2.8773628173628167				
893	6441082	THE ASPERN PAPERS; LOUISA PALLANT; THE MODERN WARNING.	20160127233243_00005	Time	Feb 1889	1889	James, Henry	The Aspern papers, Louisa Pallant, The modern warning	1888	3.1266271950271944				
894	5291486	The Life and Times of Dante Alighieri.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 14, 1852	1852		The life and times of Dick Whittington : an historical romance	1841	2.114401802088302				
895	4994612	The Cabin Book: or, National Characteristics.	20160127235005_00006	The Critic	Jan 1, 1853	1853	Sealsfield, Charles	The cabin book: or, National characteristics	1852	3.418029878618114				
896	8716590	The Literary Souvenir.	20160127192303_00008	The Athenaeum	Oct 30, 1830	1830		The literary souvenir, a Christmas and New Year's present	1838	2.1257422775712				
897	2493863	THE ASTONISHING ISLAND,	20160127183934_00012	Fortnightly review, May 1865-June 1934	Aug 1933	1933	Holtby, Winifred	The astonishing island, being a veracious record of the experiences undergone by Robinson Lippingtree Mackintosh from Tristan da Cunha during an accidental visit to unknown territory in the year of grace MCMXXX--?	1933	2.407047175592736				
898	4988704	The Life and Times of Louis the Fourteenth.	20160127231211_00014	The Critic	Oct 1, 1851	1851		The life and times of Dick Whittington : an historical romance	1841	2.102401802088302				
899	6651567	The History of the Life of Albrecht Durer.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Feb 1870	1870	Fielding, Henry	The history of the life of the late Mr. Jonathan Wild, the Great;	1853	2.300402339947957				
900	8769076	The Natural History of the Tineina. Vol. VI., containing Depressaria. Part I.	20160127192611_00010	The Athenaeum	Sep 14, 1861	1861	Smith, Albert	The natural history of the ballet-girl	1847	2.61625				
901	9378917	The Holy Flower.	20160127191439_00002	The Athenaeum	Apr 10, 1915	1915	Haggard, H. Rider (Henry Rider)	The holy flower	1915	2.361794871794872				
902	3175409	THE RALSTONS.	20160127183527_00008	The Bookman	Feb 1895	1895	Crawford, F. Marion (Francis Marion)	The Ralstons	1893	2.3233333333333333				
903	2716467	Adventures of Don Quixote de la Mancha.	20160127184845_00001	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1871	1871	Cervantes Saavedra, Miguel de	Adventures of Don Quixote de la Mancha	1858	3.182034935543				
904	3186592	THE POETICAL WORKS OF ROBERT BRIDGES.	20160127185352_00004	The Bookman	Dec 1912	1912	Drummond, William Henry	The poetical works of William Henry Drummond	1912	2.1762417945690666				
905	4709117	THE WORKS OF THE RIGHT HON. EDMUND BURKE, WITH A BIOGRAPHICAL AND CRITICAL INTRODUCTION.	20160127230351_00004	Monthly magazine, or, British regster, Feb. 1800-June 1836	Oct 1834	1834	Montagu, Mary Wortley, Lady	The works of the right honourable lady Mary Wortley Montague, including her correspondence, poems, and essays. Published, by permission, from her genuine papers	1817	2.2544139194139188				
906	4351593	LA BEATA.	20160127193123_00003	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	May 11, 1861	1861	Trollope, Thomas Adolphus	La Beata	1861	2.2204761904761905				
907	3277590	THE ADVENTURES OF HARRY REVEL.	20160127190618_00013	The Bookman	Jun 1903	1903	Quiller-Couch, Arthur Thomas, Sir	The adventures of Harry Revel	1903	3.096583598956824				
908	8685331	Old Court Life in France.	20160127191440_00012	The Athenaeum	Feb 8, 1873	1873	Elliot, Frances Minto Dickinson	Old court life in France	1873	2.9810258232151883				
909	8514113	The Sapphire Cross.	20160128010018_00005	Examiner	Sep 30, 1871	1871	Fenn, George Manville	The sapphire cross	1871	2.65				
910	6687576	Asgard and the Gods.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Dec 18, 1880	1880	Wägner, W	Asgard and the gods : tales and traditions of our northern ancestors : told for boys and girls	1880	2.1149727176999904				
911	9144478	Alice Littleton: a Tale.	20160127192053_00005	The Athenaeum	Aug 20, 1859	1859	pseud. Fitz-David, Forester	Alice Littleton. A tale	1859	2.369959218139772				
912	8912439	At the Sign of the Fox.	20160127192508_00001	The Athenaeum	Sep 23, 1905	1905	Wright, Mabel Osgood	At the sign of the fox : a romance	1905	2.5033470047916566				
913	2456007	THE HAWBUCKS.	20160127183222_00004	The English review,  1908-1937	Dec 1929	1929	Masefield, John	The hawbucks	1929	2.3233333333333333				
914	3327154	LORD OF LONELY VALLEY.	20160127190207_00009	The Bookman	Aug 1932	1932	Kyne, Peter B. (Peter Bernard)	Lord of lonely valley	1932	2.760338391269022				
915	8768859	The The Book of the Knight of La Tour Landry, compiled for the Instruction of his Daughters.	20160127192200_00007	The Athenaeum	Feb 29, 1868	1868	La Tour Landry, Geoffroy de	The book of the knight of the tower, Landry, which he made for the instruction of his daughters (by way of selection)	1868	2.196436550836551				
916	8635510	Memoirs and Adventures of Felice Orsini, written by himself containing Unpublished State Papers of the Roman Court.	20160127191848_00004	The Athenaeum	Aug 29, 1857	1857		Memoirs and adventures of a man of fashion : written by himself, including anecdotes of many celebrated persons with whom he had intercourse and connexion ... in three volumes	1835	2.3090487674169347				
917	5271091	The Deerslayer.	20160128000123_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 11, 1841	1841	Cooper, James Fenimore	The deerslayer	1854	2.203333333333333				
918	9142682	The Life and Correspondence of the late Robert Southey, &c. &c. Vol. II.	20160127190414_00004	The Athenaeum	Jan 19, 1850	1850	Southey, Robert	The life and correspondence of Robert Southey	1855	2.782674595182148				
919	2458911	THE VILLAGE ON THE CLIFF.	20160127184845_00001	Fortnightly review, May 1865-June 1934	Apr 1867	1867	Ritchie, Anne Thackeray	The village on the cliff	1867	2.8956410256410257				
920	8750634	Grimm's Household Tales.	20160127191545_00013	The Athenaeum	Jan 17, 1885	1885	Grimm, Jacob	Grimm's household tales, with the author's notes	1884	2.6240766236520057				
921	8806169	The Barber's Chair, and the Hedgehog Letters.	20160127191335_00001	The Athenaeum	Aug 22, 1874	1874	Jerrold, Douglas William	The barber's chair, and the hedgehog letters	1874	3.741232492997199				
922	8199505	Henry de Pomeroy; or, the Eve of St. John: a Legend of Cornwall and Devon.	20160127192510_00019	The Gentleman's Magazine: and historical review, July 1856-May 1868	May 1842	1842	Bray, (Anna Eliza), Mrs	Henry de Pomeroy, or, The Eve of St. John : a legend of Cornwall and Devon	1846	2.6830470763746965				
923	3227714	TWO O'CLOCK COURAGE.	20160127185900_00007	The Bookman	Dec 1934	1934	Burgess, Gelett	Two o'clock courage	1934	2.7574127036913865				
924	4854836	CRUMBS FROM A SPORTSMAN'S TABLE.	20160127230454_00006	The Reader,  1863-1867	Sep 23, 1865	1865	Clarke, Charles	Crumbs from a sportsman's table	1865	3.4002691511387164				
925	6111461	GASTON DE LATOUR.	20160127232631_00001	Macmillan's magazine,  1859-1907	Jun 1888	1888	Pater, Walter	Gaston de Latour : an unfinished romance	1896	2.169180655062118				
926	4416501	ROWLAND BRADSHAW.	20160127193123_00003	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Dec 1847	1847	Hall, Thomas	Rowland Bradshaw	1848	2.8000000000000003				
927	3213347	CRESCENDO.	20160127185249_00003	The Bookman	Apr 1929	1929	Bellamannn, Henry	Crescendo	1928	2.203333333333333				
928	5080731	SKETCHES FROM LIFE.	20160127235106_00007	Leader and Saturday analyst, Jan. 7-June 30, 1860	Mar 15, 1851	1851	Martineau, Harriet	Sketches from life	1856	2.4891427207279437				
929	8933013	Shorty McCabe.	20160127192715_00011	The Athenaeum	Feb 15, 1908	1908	Ford, Sewell	Shorty McCabe	1906	2.4661111111111107				
930	3228357	FAREWELL, MISS JULIE LOGAN: A Wintry Tale.	20160127190105_00008	The Bookman	Dec 1932	1932	Barrie, J. M. (James Matthew)	Farewell, Miss Julie Logan, a wintry tale	1932	3.4992473571749887				
931	6814690	THE GENTLEMAN FROM INDIANA.	20160127192405_00018	The Academy, 1869-1902, 0269-333X	Mar 24, 1900	1900	Tarkington, Booth	The gentleman from Indiana	1899	3.0421037073531223				
932	3288330	HIGHWAYS AND BYWAYS IN CAMBRIDGE AND ELY.	20160127185352_00004	The Bookman	Dec 1910	1910	Johnson, Clifton	Highways and byways of the South	1904	2.2884571428571427				
933	4083395	THE TOWER OF LONDON.	20160127190414_00004	The Review of reviews	Apr 1902	1902	Ainsworth, William Harrison	The Tower of London	1900	2.503212341197822				
934	3219722	SONG OF THE WHEATFIELDS.	20160127183323_00005	The Bookman	Jun 1931	1931	Móra, Ferenc	Song of the wheatfields	1930	2.9772222222222213				
935	9079816	The Position of Peggy Harper.	20160127192200_00007	The Athenaeum	Sep 23, 1911	1911	Merrick, Leonard	The position of Peggy	1911	2.4057331200620427				
936	8713173	An Elementary Treatise on Algebra.	20160127191848_00004	The Athenaeum	Dec 18, 1875	1875	Heather, John Fry	An elementary treatise on descriptive geometry	1851	2.7457142857142856				
937	3239669	THE BUD OF THE SPRING.	20160127190825_00015	The Bookman	Apr 1932	1932	McHugh, Mary Frances	The bud of the spring	1932	2.76123595505618				
938	6846190	The Garden of Resurrection.	20160127190927_00008	The Academy and literature, 1910-1914	Jun 17, 1911	1911	Thurston, E. Temple (Ernest Temple)	The garden of resurrection;	1911	2.4703092783505154				
939	8734268	A Faithful Lover.	20160127192303_00008	The Athenaeum	Jun 17, 1882	1882	Macquoid, Katharine S	A faithful lover	1882	2.4268321513002364				
940	6803337	A Rose of Yesterday.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jun 12, 1897	1897	Crawford, F. Marion (Francis Marion)	A rose of yesterday	1897	2.541590909090909				
941	8532137	Kate Byrne.	20160128005912_00009	Examiner	Nov 14, 1874	1874	Taylor, S. Howard	Kate Byrne	1874	2.2861904761904763				
942	2443325	A SHEPHERD'S LIFE.	20160127184036_00013	The English review,  1908-1937	Mar 1911	1911	Hudson, W. H. (William Henry)	A shepherd's life;	1911	2.1209115646258505				
943	3319691	THE WILD BODY: A SOLDIER OF HUMOUR AND OTHER STORIES.	20160127183934_00012	The Bookman	Mar 1928	1928	Lewis, Wyndham	The wild body; A soldier of humour, and other stories	1927	2.6472084656084656				
944	3249644	THE GOLDEN ARROW.	20160127185352_00004	The Bookman	Dec 1930	1930	Webb, Mary Gladys Meredith	The golden arrow	1928	2.402827380952381				
945	3173550	THE SEEKER.	20160127190618_00013	The Bookman	May 1905	1905	Wilson, Harry Leon	The seeker	1904	2.11				
946	3172195	LIKE ANOTHER HELEN.	20160127185352_00004	The Bookman	Sep 1899	1899	Horton, George	Like another Helen	1901	2.694998056527292				
947	3163126	FRATERNITY.	20160127184845_00001	The Bookman	May 1909	1909	Galsworthy, John	Fraternity	1909	2.16				
948	8915234	The Evolution of Katherine.	20160127191848_00004	The Athenaeum	Mar 16, 1907	1907	Thurston, E. Temple (Ernest Temple)	The evolution of Katherine	1913	2.7925396825396827				
949	3171490	THE TWELFTH HOUR.	20160127191234_00017	The Bookman	Aug 1907	1907	Leverson, Ada	The twelfth hour	1907	2.5770270270270266				
950	8976465	They that Sit in Darkness.	20160127192157_00006	The Athenaeum	Jul 31, 1897	1897	Mackie, John	They that sit in darkness. A story of the Australian Never-Never	1897	3.1144588214722853				
951	5249351	Father Connell.	20160127230759_00009	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jul 2, 1842	1842	Banim, John	Father Connell	1842	2.4963157894736843				
952	2455111	THE COAT WITHOUT SEAM.	20160127190413_00011	The English review,  1908-1937	Apr 1929	1929	Baring, Maurice	The coat without seam	1929	3.0625				
953	5851767	Aglavaine and Selysette.	20160127231312_00003	The National observer, and British review of politics, economics, literature, science, and art	Jul 17, 1897	1897	Maeterlinck, Maurice	Aglavaine and Selysette	1911	3.0966666666666667				
954	8912230	Jane Cable.	20160127192053_00005	The Athenaeum	Jul 6, 1907	1907	McCutcheon, George Barr	Jane Cable	1906	2.149209726443769				
955	9020675	Past, Present, and Future.	20160127192611_00010	The Athenaeum	May 11, 1850	1850		Past, present, and future	1850	3.2678571428571432				
956	5243083	Vandeleur; or, Animal Magnetism.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 24, 1836	1836	Mme.] [Pisani, Marianna	Vandeleur; or, Animal magnetism. A novel	1836	3.2052380952380948				
957	4997736	VOYAGES AND TRAVELS.	20160127234659_00002	The Critic	Oct 15, 1853	1853		Voyages and travels	1838	2.481742424242424				
958	3206146	THE WHITE WOLF.	20160127190515_00012	The Bookman	Dec 1921	1921	Gregor, Elmer Russell	The White Wolf	1921	2.2974752475247526				
959	8509083	Exeter Hall.	20160128003325_00006	Examiner	Nov 7, 1868	1868	McDonnell, William	Exeter hall	1873	2.3938596491228066				
960	8505532	Three Wives.	20160128010019_00011	Examiner	Oct 24, 1868	1868	Stretton, Julia Cecilia	Three wives	1868	2.1900705645161294				
961	3185576	THE WORKS OF OSCAR WILDE.	20160127183526_00007	The Bookman	Mar 1910	1910	Wilde, Oscar	The works of Oscar Wilde	1909	2.891508794236067				
962	3238043	CHARLOTTE'S ROW.	20160127190207_00009	The Bookman	Jun 1931	1931	Bates, H. E. (Herbert Ernest)	Charlotte's row	1931	2.626666666666667				
963	3211467	THE PILGRIM'S PROGRESS.	20160127191234_00017	The Bookman	Dec 1919	1919	Bunyan, John	The pilgrim's progress ; and The life & death of Mr. Badman	1928	2.2477426927002133				
964	9448923	Leaves from the Note-Book of a Chief of Police.	20160127193122_00012	The Athenaeum	Dec 17, 1864	1864	Brampton, James	Leaves from the note-book of a New York detective	1865	2.8810418375717797				
965	4987576	The Oath of Allegiance.	20160127235106_00007	Critic, 1844-1847	Dec 11, 1847	1847	Rolfe, Ann	The oath of allegiance	1847	2.951111111111111				
966	2450678	THE SPANISH FARM TRILOGY, 1914-18.	20160127191338_00018	The English review,  1908-1937	Apr 1927	1927	Mottram, R. H. (Ralph Hale)	The Spanish farm trilogy, 1914-1918	1930	2.8030360337337084				
967	8966493	A Freelance in Kashmir.	20160127191542_00003	The Athenaeum	Mar 13, 1915	1915	MacMunn, George Fletcher	A freelance in Kashmir;	1914	2.416493827160494				
968	2464938	ROBERT DALBY AND HIS WORLD OF TROUBLE.	20160127191234_00017	Fortnightly review, May 1865-June 1934	Jan 1, 1866	1866	Merritt, Henry	Robert Dalby and his world of troubles : being the early days of a connoisseur	1866	3.2073223013545595				
969	8865054	The Giant's Robe.	20160127192510_00019	The Athenaeum	May 31, 1884	1884	Anstey, F	The giant's robe	1884	2.6166666666666667				
970	6191148	Tales of Woman's Trials.	20160127232936_00002	The Metropolitan magazine,  1833-1840	Jan 1835	1835	Hall, S. C., Mrs	Tales of woman's trials	1835	2.8443832391713753				
971	8972713	The Rocks of Valpre.	20160127193122_00012	The Athenaeum	Mar 28, 1914	1914	Dell, Ethel M. (Ethel May)	The rocks of Valpré	1913	2.1232215647600263				
972	9236562	Laura Erle.	20160127192157_00006	The Athenaeum	Dec 6, 1873	1873		Laura Erle	1873	2.4354901960784314				
973	4214136	CAPTURED BY CANNIBALS.	20160127192201_00017	The Universal review	Dec 1889	1889	Hatton, Joseph	Captured by cannibals; some incidents in the life of Horace Durand	1889	2.167492598277217				
974	5169139	Memoirs and Adventures of Sir William Kirkaldy of Grange Blackwood.	20160127234659_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 16, 1848	1848		Memoirs and adventures of a man of fashion : written by himself, including anecdotes of many celebrated persons with whom he had intercourse and connexion ... in three volumes	1835	2.45565511307768				
975	3206926	THIS OLD MAN.	20160127191441_00019	The Bookman	Aug 1925	1925	Bone, Gertrude Helena Dodd, Lady	This old man	1925	2.3528668340763854				
976	8545720	THE TRAGIC COMEDIANS.	20160128002306_00010	Examiner	Feb 5, 1881	1881	Meredith, George	The tragic comedians	1896	2.6314285714285712				
977	6748736	The Life and Letters of Sam el Wells Williams: Missionary, Diplomatist, Sinologist.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Mar 23, 1889	1889	Elisabeth	The life and letters of Madame ??lisabeth de France	1901	2.1382847826086957				
978	2443817	AARON'S ROD.	20160127183527_00008	The English review,  1908-1937	Aug 1922	1922	Lawrence, D. H. (David Herbert)	Aaron's rod	1922	2.583333333333333				
979	3181021	THE RECKONING.	20160127190413_00011	The Bookman	Feb 1906	1906	Chambers, Robert W. (Robert William)	The reckoning	1905	2.155				
980	6175630	The Inner Life of the House of Commons.	20160128003428_00007	The National observer, and British review of politics, economics, literature, science, and art	May 8, 1897	1897	Madame, Carette	The inner life of the court of the Tuileries	1889	2.3875552221843392				
981	6802233	THE MILLIONAIRE MYSTERY.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Jun 22, 1901	1901	Hume, Fergus	The millionaire mystery	1901	2.6730486944248413				
982	8903175	The Tenderfoot.	20160127191848_00004	The Athenaeum	Sep 2, 1905	1905	Sheppard, W. J	The tenderfoot	1906	2.1533333333333333				
983	8405366	A Letter to the Right Hon. Sir J. Hobhouse, President of the Board of Control, on the Baggage of the Indian Army.	20160128000429_00007	Examiner	Feb 24, 1849	1849	pseud. Fabius	A letter to the Right Hon. Lord Byron, protesting against the immolation of Gray, Cowper, & Campbell, at the shrine of Pope	1821	2.678589743589744				
984	8903336	The Voyage of the Arrow.	20160127192407_00009	The Athenaeum	Sep 29, 1906	1906	Hains, T. Jenkins (Thornton Jenkins)	The voyage of the Arrow : to the China Seas ; its adventures and perils, including its capture by Sea Vultures from the Countess of Warwick, as set down by William Gore, Chief Mate	1906	2.48919600415924				
985	4451270	Hungarian Sketches in Peace and War.	20160127192508_00001	Tait's Edinburgh magazine	Nov 1854	1854	Jókai, Mór	Hungarian sketches in peace and war	1854	3.2066037959755835				
986	8732393	The Garden of Eden.	20160127191542_00003	The Athenaeum	Feb 4, 1882	1882	Howard, Blanche Willis	The garden of Eden	1900	2.141996779388084				
987	8983258	The Hour and the Man: a Historical Romance.	20160127192715_00011	The Athenaeum	Dec 5, 1840	1840	Martineau, Harriet	The hour and the man. A historical romance	1841	2.6547431688878502				
988	2443018	THE ODYSSEY OF AN OUT-OF-WORK.	20160127185047_00002	The English review,  1908-1937	Sep 1931	1931	Horsley, Terence	The Odyssey of an out-of-work	1931	3.0959649122807016				
989	9032251	The Iris: an Illuminated Souvenir, for 1842.	20160127183121_00003	The Athenaeum	Dec 20, 1851	1851		The Iris: an illuminated souvenir for MDCCCLII	1852	3.5266666666666664				
990	9148654	The Various Writings of Cornelius Mathews.	20160127193122_00012	The Athenaeum	Mar 23, 1844	1844	Mathews, Cornelius	The various writings of Cornelius Mathews	1843	3.421204481792717				
991	9434442	Adventures in the Far Interior of South Africa, including a Journey to Lake Ngami, and Rambles in Honduras: to which is appended a Short Treatise on the Best Mode of Skinning and Preserving Birds, Animals, &c.; also, Receipts for making Preservatives.	20160127191439_00002	The Athenaeum	Aug 11, 1866	1866		My adventures in the far west	1862	2.1324030030030032				
992	8254244	Tales of popular Fiction.	20160127192159_00016	The Gentleman's Magazine: and historical review, July 1856-May 1868	Jul 1834	1834	Keightley, Thomas	Tales and popular fictions;	1834	2.2268438983282506				
993	5846571	Arthur Coningsby.	20160128002305_00009	The Metropolitan magazine,  1833-1840	Feb 1833	1833	Sterling, John	Arthur Coningsby	1833	2.4829365079365084				
994	3326963	THE MAN WITHIN.	20160127185047_00002	The Bookman	Jul 1929	1929	Greene, Graham	The man within	1929	2.3155659435417992				
995	8631809	Beyminstre.	20160127191542_00003	The Athenaeum	Apr 26, 1856	1856	Wallace, Ellen	Beyminstre	1856	2.243333333333333				
996	8501987	EXETER HALL.	20160128001855_00004	Examiner	Mar 5, 1870	1870	McDonnell, William	Exeter hall	1873	2.3943223443223443				
997	5257604	A Book of the Passions.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 8, 1838	1838	James, G. P. R. (George Payne Rainsford)	A book of the passions	1839	2.59				
998	8793124	Max Havelaar; or, the Coffee Auctions of the Dutch Trading Company.	20160127192159_00016	The Athenaeum	Aug 8, 1868	1868	Multatuli	Max Havelaar; or, The coffee auctions of the Dutch trading company	1868	4.106428571428571				
999	5250424	The Peasant and the Prince.	20160127230149_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 12, 1841	1841	Martineau, Harriet	The peasant, and The prince	1857	2.343721212121212				
1000	9298531	Selections from the Letters and Correspondence of Sir James Bland Burges, Bart., with Notices of his Life.	20160127192157_00006	The Athenaeum	Feb 14, 1885	1885	Jewsbury, Geraldine Endsor	Selections from the letters of Geraldine Endsor Jewsbury to Jane Welsh Carlyle	1892	2.614705525388566				
1001	3321460	THE VICAR OF WAKEFIELD.	20160127185757_00006	The Bookman	Dec 1926	1926	Fielding, Sydney Glanville	The new vicar of Wakefield	1902	2.129378803883104				
1002	8851213	Sketches of Jewish Social Life in the Days of Christ.	20160127192200_00007	The Athenaeum	Aug 11, 1877	1877	Gersoni, Henry	Sketches of Jewish life and history	1873	2.124511251155941				
1003	8835286	A Bit of a Fool.	20160127192303_00008	The Athenaeum	Feb 20, 1897	1897	4th bart., Peel, Robert, Sir	A bit of a fool	1897	2.456825396825397				
1004	3196563	DECCAN NURSERY TALES.	20160127183425_00006	The Bookman	Dec 1914	1914	Kincaid, C. A. (Charles Augustus)	Deccan nursery tales;	1914	2.515635534404125				
1005	9457548	Strange Things among Us.	20160127191542_00003	The Athenaeum	Jun 20, 1863	1863	Spicer, H	Strange things among us	1864	3.1244658944658936				
1006	9138205	TALES OF THE RIDINGS.	20160127193122_00012	The Athenaeum	Oct 8, 1920	1920	Moorman, Frederic William	Tales of the Ridings	1920	2.8442679127725863				
1007	3227885	THE PASSIONATE YEAR.	20160127185900_00007	The Bookman	Jan 1924	1924	Hilton, James	The passionate year	1924	2.540940170940171				
1008	3237234	THE KRAMER GIRLS.	20160127190413_00011	The Bookman	Sep 1930	1930	Suckow, Ruth	The Kramer girls	1930	2.5047619047619047				
1009	6841286	Literary Lapses.	20160127190927_00008	The Academy and literature, 1910-1914	Jan 7, 1911	1911	Leacock, Stephen	Literary lapses	1913	2.681794871794872				
1010	8531616	A York and a Lancaster Rose.	20160128003734_00010	Examiner	Apr 14, 1877	1877	Keary, Annie	A York and a Lancaster rose	1876	3.1484747509446924				
1011	8775740	All for Greed.	20160128001956_00005	Examiner	May 9, 1868	1868	Blaze de Bury, Marie Pauline Rose	All for greed	1868	2.4438888888888894				
1012	2450484	FORTY CENTURIES LOOK DOWN.	20160127180954_00001	The English review,  1908-1937	Jan 1937	1937	Austin, F. Britten (Frederick Britten)	Forty centuries look down; a biographical novel of Napoleon	1937	2.8655994729907768				
1013	8944793	Strange Stories from the Lodge of Leisures, translated from the Chinese by George Soulie, 3/6 net.	20160127192407_00009	The Athenaeum	Apr 26, 1913	1913	Pu, Songling	Strange stories from the lodge of leisures	1913	3.4826921368045243				
1014	5001726	The Rifle Rangers: or Adventures of an Officer in Southern Mexico.	20160127230149_00002	The Critic	May 1, 1850	1850	Reid, Mayne	The rifle rangers : or adventures in South Mexico	1868	2.2705297197978864				
1015	9463923	A Portentous History.	20160127192715_00011	The Athenaeum	Sep 2, 1911	1911	Tennyson, Alfred Browning Stanley	A portentous history	1911	2.8489199255121043				
