docid	Dominant_Topic	author	orig_title	Topic_Perc_Contrib	date
mdp.39015070698520	64	brad thor	The first commandment : a thriller	0.156	2007
mdp.39015037822882	30	joseph torchia	As if after sex : a novel	0.1094	1983
uc1.b3477668	64	andrew york	The predator	0.0365	1968
uc1.$b703664	66	gabrielle roy	Street of riches	0.0501	1957
uc1.32106018654779	13	lavanya sankaran	The red carpet : Bangalore stories	0.0633	2005
mdp.39015064741096	75	"alessandro baricco
ann goldstein"	An Iliad	0.1375	2006
mdp.39015031233615	24	john erskine	Give me liberty; the story of an innocent bystander	0.0449	1940
uc1.b4083004	78	david walker	Harry Black	0.0544	1956
mdp.39015030701075	2	jascha kessler	An Egyptian bondage, and other stories	0.0417	1967
mdp.39015002751140	76	helen rucker	Cargo of brides	0.0625	1956
uc1.$b802667	79	victor kolpacoff	The raid	0.0789	1971
inu.39000003950255	78	mongane serote	To every birth its blood	0.055999999999999994	1981
uc1.b4381818	38	martha gellhorn	Pretty tales for tired people	0.0698	1965
mdp.39015042598600	43	john sandford	Easy prey	0.1498	2000
mdp.39015011823526	64	donald hamilton	Date with darkness	0.0793	1947
uc1.$b87287	24	j delves broughton	The heart of a queen	0.065	1949
uc1.32106013706632	43	peter ackroyd	The trial of Elizabeth Cree : a novel of the Limehouse murders	0.0775	1995
mdp.39015058070130	31	ben jones	The rope eater : a novel	0.102	2003
mdp.39015038156637	20	duke klassen	The dance hall at Spring Hill : stories	0.0651	1996
mdp.39015011680520	20	andrew garve	The golden deed	0.0313	1960
mdp.39015013126985	78	lucille clifton	Generations : a memoir	0.0882	1976
uc1.b3687540	14	robie macauley	The disguises of love	0.0914	1952
pst.000032671612	2	p g wodehouse	French leave	0.073	1974
mdp.39015060886770	41	mo hayder	The devil of Nanking	0.0963	2004
uc1.$b100758	48	makkham harris	High morning fog, a novel	0.0683	1952
mdp.39015066058788	13	r prawer jhabvala	Esmond in India; a novel	0.0768	1958
mdp.39015056807590	43	jonathan kellerman	A cold heart	0.1233	2003
mdp.39015010460916	68	mahonar malgonkar	The devil's wind, Nana Saheb's story; a novel	0.0754	1972
mdp.39015053374537	2	garrison keillor	Lake Wobegon summer 1956	0.0845	2001
mdp.39076006263524	63	kathryn hulme	The nun's story	0.1914	1956
uc1.$b105838	79	peter ustinov	The loser, a novel	0.0854	1960
inu.32000001859455	2	compton mackenzie	Tight little island	0.051	1950
mdp.39015064950531	64	"w.e.b. griffin
iv butterworth"	The double agents	0.1194	2007
mdp.39015043791261	43	john sandford	Certain prey	0.18899999999999997	1999
umn.31951002079845s	76	ruby ferguson	For every favour	0.057999999999999996	1956
mdp.39015002234063	75	hugh ed lamb	A wave of fear : a classic horror anthology	0.0604	1973
uc1.$b115147	79	hughes rudd	My escape from the CIA, and other improbable events	0.0637	1966
mdp.39015038538651	70	faith sullivan	The empress of one	0.1556	1996
uc1.$b724753	75	franklin russell	The secret islands	0.0972	1965
mdp.39015047865228	12	anne mccaffrey	Pegasus in space	0.1154	2000
osu.32435013145784	41	spencer dean	The merchant of murder	0.0919	1959
pst.000021591037	63	mollie hunter	The thirteenth member	0.0574	1971
mdp.39015013939874	2	doughs adams	The restaurant at the end of the universe	0.1185	1980
mdp.39015019973794	48	ursula holden	The cloud catchers	0.0917	1979
uc1.$b301060	41	kathleen moore knight	The trouble at Turkey Hill	0.067	1946
mdp.39015047067379	2	annalita marsigli	The written script	0.0652	1998
mdp.39015030042371	70	vinnie williams	Walk Egypt	0.06	1960
mdp.39015062821817	24	camilla gibb	Sweetness in the belly	0.0735	2006
uc1.b4949009	2	ngaio marsh	Tied up in tinsel	0.0727	1972
mdp.39015013260727	12	george r.r. martin	Dying of the light	0.195	1977
mdp.39015037772772	78	kyle onstott	Drum	0.0631	1962
uc1.b4393852	43	janet lewis	The ghost of Monsieur Scarron	0.0638	1959
mdp.39015060558197	70	candace flynt	Mother love	0.0857	1987
mdp.39015037806141	43	patricia cornwell	Cause of death	0.1868	1996
mdp.39015022253341	30	paul theroux	Chicago loop	0.0694	1990
uc1.b3456943	48	christopher morley	Kitty Foyle	0.0557	1939
uc1.32106018321486	79	mark helprin	A soldier of the great war	0.12300000000000001	1991
mdp.39015032908629	13	william t. vollmann	[The rifles]	0.1484	1994
mdp.39015018648389	75	russell hoban	The lion of Boaz-Jachin and Jachin-Boaz	0.0803	1973
mdp.39015029115717	48	"jan spivey gilchrist
jan spivey gilchrist"	Indigo and moonlight gold	0.0478	1993
mdp.39015003686311	75	cris freddi	Pork and others	0.1361	1981
inu.30000037326075	2	catherine cookson	The gillyvors	0.1815	1990
mdp.39015061470632	38	jessica stirling	The marrying kind	0.0919	1996
uc1.$b119625	13	fred bodsworth	The sparrow's fall	0.1154	1967
uc1.b3865685	41	ben benson	The black mirror	0.0395	1957
mdp.39015008175815	12	anne mccaffrey	Crystal singer	0.2106	1982
uc1.32106002187513	30	james sherwood	Stradella	0.1031	1967
mdp.39015064884730	41	nancy verde barr	Last bite : a novel	0.0609	2006
mdp.39015064952289	79	owen sheers	Resistance	0.1145	2007
mdp.39015049988648	64	kage baker	The graveyard game	0.1304	2001
uc1.b3945613	68	baroness orczy	The turbulent duchess (H. R. H. Madame la Duchesse de Berri)	0.109	1935
uc1.b3116719	68	robert payne	The roaring boys	0.1033	1955
mdp.39015058727135	41	catherine gaskin	A falcon for a queen	0.0455	1972
mdp.39015040126479	24	nadine gordimer	Burger's daughter	0.0947	1979
uc1.32106002026844	24	john le carré	A small town in Germany	0.0724	1968
osu.32435068372028	43	william francis	Kill or cure	0.0756	1942
inu.30000110609926	64	barbara cleverly	Folly du jour	0.0825	2007
mdp.39015030834777	48	eva figes	The seven ages	0.1223	1986
uc1.32106006661398	64	charles mccarry	The last supper : a novel	0.2475	1983
mdp.39015005104651	14	angela thirkell	Peace breaks out	0.0532	1947
mdp.39015041008585	21	ben bova	Moonrise	0.1089	1996
pst.000066172499	21	bobbie ann mason	An atomic romance : a novel	0.1185	2005
inu.39000000231501	64	graham greene	The confidential agent	0.1353	1960
mdp.39015032839188	48	nelson george	Urban romance : a novel of New York in the '80s	0.0494	1993
mdp.39015032977517	78	alfredo véa jr	La maravilla	0.0797	1993
uc1.32106014452178	41	philip macdonald	Three for midnight	0.0394	1963
mdp.39015034653793	13	jan hudson	Sweetgrass	0.1135	1984
uc1.$b794546	13	max catto	Gold in the Sky	0.0813	1958
mdp.39015067683469	31	georgina harding	The solitude of Thomas Cave	0.1471	2007
mdp.39015034425846	2	louis de bernières	Corelli's mandolin	0.0767	1994
uc1.b4362848	79	eugene heimler	Night of the mist	0.1014	1959
mdp.39076002247760	31	vincent dempsey	Cabin boy	0.094	1956
mdp.39015047521110	64	john le carré	The honourable schoolboy	0.1743	1977
mdp.39015066901136	43	minette walters	The chameleon's shadow	0.075	2007
uc1.b3346095	41	henry brinton	Drug on the market	0.0469	1957
mdp.39015013234516	13	john crowley	Engine summer	0.0447	1979
mdp.39015060067975	24	ha jin	War trash	0.1384	2004
mdp.39015032818042	2	mary wesley	A dubious legacy	0.0563	1992
mdp.39015001677288	31	carleton mitchell	Beyond horizons : sea adventure in the age of discovery	0.0766	1953
mdp.39015040731849	75	paul monette	Sanctuary : a tale of life in the woods	0.1861	1997
mdp.39015056818100	14	sue mccauley	Other halves	0.0582	1982
mdp.39015019951527	2	mark richard	The ice at the bottom of the world : stories	0.0692	1989
mdp.39015029478206	78	ricardo cortez cruz	Straight outta' Compton	0.0906	1992
wu.89100340496	38	margaret long	Louisville Saturday	0.1241	1950
mdp.39015008631205	21	j.g. ballard	Hello America	0.0706	1981
inu.39000003119877	13	r prawer jhabvala	Esmond in India	0.0832	1958
pst.000005643189	79	bm bower	The family failing	0.0401	1940
uc1.32106009642437	31	thomas tryon	The wings of the morning	0.0522	1990
mdp.39015037481432	41	robert b. parker	Chance	0.0915	1996
uc1.32106010537014	78	gloria naylor	Linden Hills	0.2086	1985
mdp.39015046439496	68	hannah arendt	Rahel Varnhagen, the life of a Jewess	0.0619	1958
mdp.39015032574439	70	judith rossner	Olivia, or, The weight of the past	0.131	1994
mdp.39015029504985	64	john cassidy	A station in the delta : a novel	0.1115	1979
uc1.b4948497	48	nina bawden	Familiar passions	0.1018	1979
uc1.b4355369	43	rudy wilson	The red truck	0.068	1987
mdp.39015004936244	2	larry mcmurtry	The desert rose : a novel	0.18100000000000002	1983
mdp.39015046831882	13	j g ballard	Chronopolis, and other stories	0.0534	1971
mdp.39015064761334	14	karin slaughter	Triptych	0.0726	2006
uc1.32106011414171	43	georges simenon	Maigret and the burglar's wife	0.0501	1959
uc1.b3477670	64	peter niesewand	Fallback	0.1549	1982
mdp.39015033991376	21	alan lightman	Good Benito	0.1012	1994
pst.000015425553	75	ruth park	Swords and crowns and rings	0.0748	1988
uc1.$b804000	24	gwyn thomas	Leaves in the wind	0.0642	1949
mdp.39015051278318	48	victoria redel	Loverboy : a novel	0.0531	2001
mdp.39015033170708	14	roger bourgeon	In darkness	0.0432	1969
mdp.39015048898806	31	alan sillitoe	The lost flying boat	0.1205	1983
mdp.39015000513997	38	rona jaffe	Class reunion : a novel	0.1907	1979
uc1.b4355382	79	peter wludyka	The past is another country	0.0602	1988
inu.32000009559560	78	yvonne burgess	The strike : a novel	0.0811	1975
uc1.32106018499704	43	"akimitsu takagi
sadako mizuguchi"	The tattoo murder case	0.1308	1995
uc1.b3728005	68	david stacton	A dancer in darkness	0.1007	1960
mdp.39015069362575	43	john sandford	Invisible prey	0.1208	2007
mdp.39076006264803	70	julian halevy	The young lovers, a novel	0.0426	1955
mdp.39015059250780	48	judy budnitz	Nice big American baby	0.1533	2005
mdp.39015042473879	30	edmund white	The married man	0.0585	2000
uc1.32106014905779	12	piers anthony	Out of Phaze	0.1428	1987
mdp.39015050739161	66	j.n. stroyar	The children's war	0.0661	2001
pst.000021969058	12	dean r koontz	The bad place	0.0761	1990
mdp.39015032587597	43	mark coovelis	Gloria	0.0946	1994
mdp.39015014858743	76	anthony west	Heritage	0.0923	1955
mdp.39015060882134	43	dean koontz	Velocity	0.0905	2005
mdp.39015050563652	14	william cooper	Disquiet and peace, novel	0.0714	1956
mdp.39015005253482	78	david bradley	The Chaneysville incident : a novel	0.0945	1981
inu.30000036931917	6	clark howard	Love's blood : the shocking true story of a teenager who would do anything for the older man she loved -- even kill her whole family	0.0659	1993
uc1.$b114660	6	ellery queen	The last woman in his life	0.0364	1970
mdp.39015041907760	64	john lantiqua	Heat lightning	0.0841	1987
uc1.b4973156	43	margaret truman	Murder at the National Cathedral	0.1367	1990
mdp.39015058262661	63	aaron gwyn	Dog on the cross : stories	0.1043	2004
mdp.39015002710872	64	joe poyer	Tunnel war	0.1108	1979
uc1.b4439371	43	norman garbo	Gaynor's passion	0.0888	1985
mdp.39015048773785	63	diane glancy	Fuller man : a novel	0.1753	1999
mdp.39015070767390	38	jenny mcphee	A man of no moon : a novel	0.1176	2007
mdp.39015061469568	41	william g tapply	A void in hearts : a Brady Coyne mystery	0.1186	1988
mdp.39015062537694	68	steve berry	The Templar legacy : a novel	0.0852	2006
uc1.32106009789410	6	alex abella	The killing of the saints	0.1723	1991
mdp.39015059250996	6	richard north patterson	Conviction : a novel	0.1691	2005
mdp.39015056673455	70	rachel cusk	The lucky ones	0.0939	2003
mdp.49015001418822	12	ian mcdonald	The broken land	0.0736	1992
mdp.39015013259448	12	robert silverberg	The best of Robert Silverberg	0.2051	1976
mdp.39015031606463	64	graham greene	The human factor	0.1149	1978
uc1.b3462229	70	frances gladstone	Anne's youth	0.1087	1984
uc1.b4951585	30	patricia nell warren	The beauty queen	0.0822	1978
mdp.39015018821465	2	frances starn	Soup of the day	0.1057	1990
mdp.39015074227763	43	leighton gage	Blood of the wicked	0.0904	2008
mdp.39015000523376	41	john d. macdonald	The green ripper	0.0589	1979
mdp.39015027249575	12	suzette haden elgin	Native tongue	0.1525	1984
uc1.b4084563	14	lael tucker	Lament for four virgins, a novel	0.0794	1952
mdp.39015003676767	20	janet frame	Daughter buffalo; a novel	0.0702	1972
pst.000006472351	63	dolores warwick	Promised spring	0.0978	1960
osu.32435068824606	76	rita eng	Ruthie : a novel	0.1004	1960
mdp.39015030113263	31	francis brett young	The ship's surgeon's yarn, and other stories	0.0657	1940
uc1.b4951713	48	r v cassill	The Goss women	0.0791	1974
mdp.39015002742636	64	eric roman	A year as a lion	0.1233	1978
mdp.39015046484278	24	carolyn chute	Snow man	0.0479	1999
mdp.39015004312842	70	evelyn wilde mayerson	Sanjo	0.059000000000000004	1979
mdp.39015018893068	70	anita shreve	Eden Close : a novel	0.0809	1989
mdp.39015062476109	75	barbara leonie picard	German hero-sagas and folk-tales	0.0748	1958
mdp.39015014135720	24	robert muir	The sprig of hemlock : a novel about Shays' Rebellion	0.06	1957
uc1.32106010331400	20	monika maron	Silent close no. 6	0.07200000000000001	1993
uc1.b3687814	2	peter devries	The vale of laughter	0.0862	1967
uc1.32106002116207	68	jean plaidy	Beyond the Blue Mountains	0.0528	1947
mdp.49015002301332	79	pat barker	The eye in the door	0.0893	1994
uc1.b4446916	79	james houston	Ghost fox	0.0628	1977
mdp.39015041008577	38	jenn crowell	Necessary madness	0.0594	1997
mdp.39015056817003	43	richard k. morgan	Altered carbon	0.1175	2003
mdp.39015046879410	75	joseph bruchac	Turtle meat and other stories	0.1221	1992
inu.30000110620394	31	john drake	Flint and Silver	0.2495	2008
mdp.39015056249017	43	w.e.b. griffin	Final justice	0.1617	2003
mdp.39015078778522	12	mike resnick	Kilimanjaro : a fable of utopia	0.1457	2008
mdp.39015032506167	79	milton wolff	Another hill : an autobiographical novel	0.1887	1994
mdp.39015053394543	78	christopher davis	First family	0.1381	1961
mdp.39015054272508	48	katherine towler	Snow Island	0.0738	2002
mdp.39015004942366	30	calder willingham	Geraldine Bradshaw	0.0744	1950
mdp.39015032506084	75	michael ventura	The Zoo where you're fed to God : a novel	0.0881	1994
mdp.39015069332990	70	"ryu murakami
ralph mccarthy"	Piercing	0.0587	2007
mdp.39015008302583	63	guy endore	Synanon	0.0538	1968
mdp.39015047730885	2	howard jacobson	The mighty Walzer	0.0832	1999
mdp.39015013291227	12	john brunner	The stone that never came down	0.042	1973
uc1.b3796897	79	ralph allen	The high white forest	0.2595	1964
uc1.b3872908	24	suyin han	and the rain my drink	0.0581	1956
uc1.32106010989850	38	elizabeth jolley	Palomino	0.0942	1980
uc1.b3688153	6	arthur gordon	Reprisal	0.1139	1950
uc1.b3810898	68	patrick carleton	Under the hog, an historical novel	0.1895	1938
mdp.39015010917071	76	amanda craig	In a dark wood	0.1875	1977
mdp.39015024812250	30	neil bartlett	Ready to catch him should he fall	0.0787	1991
uc1.b4439341	78	john ehle	The winter people	0.0577	1982
uc1.b3462596	75	pierre delattre	Walking on air	0.0454	1980
uc1.32106013071342	6	jenefer shute	Sex crimes	0.075	1996
mdp.39015057621107	38	elizabeth hay	Garbo laughs	0.0851	2003
inu.32000001291667	21	c s forester	The peacemaker	0.105	1934
mdp.39015064833158	21	milan kundera	The book of laughter and forgetting	0.0606	1980
mdp.39015007049425	70	david leavitt	Family dancing : stories	0.1108	1984
mdp.39015013948230	79	j g ballard	Empire of the Sun : a novel	0.159	1984
mdp.39015060124578	12	jonathan coe	The closed circle	0.0615	2004
mdp.39015008439583	12	ursula k. le guin	Planet of exile	0.1709	1966
mdp.39015053476936	24	"tahar djaout
marjolijn de jager"	The last summer of reason : a novel	0.0662	2001
uc1.b4097779	20	peter beagle	A fine and private place, a novel	0.1215	1960
mdp.39015046878727	12	octavia e. butler	Patternmaster	0.1233	1976
uc1.$b168570	21	pierre boulle	Garden on the moon	0.0516	1965
mdp.39015004272384	63	simone de beauvoir	When things of the spirit come first : five early tales	0.0708	1982
uc1.$b106015	63	elizabeth borton de trevino	Even as you love	0.1117	1957
mdp.39015056811683	6	marilyn wallace	A single stone	0.0529	1991
pst.000019514314	31	"margery sharp
garth williams"	The rescuers	0.0557	1959
uc1.b3711281	14	eleazar lipsky	The scientists	0.0834	1959
uc1.$b105323	79	shevawn lynam	The spirit and the clay	0.0672	1954
mdp.39015013941904	21	nevil shute	No highway	0.0629	1948
mdp.39015040760053	68	samuel shellabarger	Captain from Castile	0.1625	1945
uc1.$b117376	75	margery bianco	The good friends	0.0835	1939
pst.000019919287	21	bruce sterling	Islands in the net	0.1084	1988
uc1.b5116142	31	geoffrey moorhouse	The boat and the town	0.1579	1979
mdp.39015012302520	66	ruth prawer jhabvala	Three continents	0.0852	1987
uc1.$b792373	78	william rayner	The world turned upside down	0.11599999999999999	1970
uc1.b3462836	78	david quammen	To walk the line; a novel	0.1099	1970
pst.000025153682	66	shirley simon	Cousins at Camm Corners	0.1041	1963
mdp.39015066698278	66	kamala markandaya	A handful of rice : a novel	0.0746	1966
mdp.39015053394642	78	wesley brown	Darktown strutters : a novel	0.0954	1994
uc1.32106019160388	48	elizabeth berg	The handmaid and the carpenter : a novel	0.0957	2006
mdp.39015062495414	66	tina de rosa	Paper fish	0.0851	1996
mdp.39015034284680	31	jim crace	Signals of distress	0.0574	1994
mdp.39015078544163	31	elsie k morton	Crusoes of Sunday Island	0.0923	1958
mdp.39015000557895	75	patrick white	The solid mandala : a novel	0.073	1966
mdp.39015069182437	13	george robert minkoff	The weight of smoke : a novel	0.1271	2006
mdp.39015030704277	63	rachel mackenzie	The wine of astonishment	0.0637	1974
uc1.32106010609086	43	richard nehrbass	Dark of night	0.0539	1992
uc1.b4950723	64	william heffernan	Caging the raven, a novel	0.1925	1981
uc1.$b117256	38	neill c wilson	The nine brides and Granny Hite	0.0557	1952
mdp.39015051321258	20	sheila ballantyne	Life on earth : stories	0.0733	1988
mdp.39015047067817	2	tony diaz	The Aztec love god	0.0815	1998
uc1.32106007415307	24	eva demski	Dead alive	0.0634	1986
mdp.49015000783523	31	robert merle	The day of the dolphin. Translated from the French	0.0618	1969
mdp.39015034538655	31	peter landesman	The raven : a novel	0.0512	1995
inu.30000042715445	41	reginald hill	A pinch of snuff	0.1337	1978
pst.000046428905	12	gentry lee	The tranquility wars	0.0932	2000
uc1.b4463192	20	william kuhns	The reunion; a novel	0.0573	1973
mdp.39015040660493	79	w.e.b. griffin	Blood and honor	0.1044	1996
mdp.39015021846574	2	steve stern	Harry Kaplan's adventures underground	0.0536	1991
mdp.39015034207046	30	kathryn harrison	Poison	0.0653	1995
uc1.b3451734	43	dell shannon	Kill with kindness	0.0629	1968
mdp.39015016434352	2	aubrey menen	The backward bride, a Sicilian scherzo	0.0489	1950
uc1.$b87300	13	august derleth	The house on the mound	0.0702	1958
mdp.39015002711011	64	john prebble	The buffalo soldiers	0.0704	1959
uc1.b3462062	6	evan hunter	The paper dragon; a novel	0.0553	1966
mdp.39015000541279	12	charlotte painter	Seeing things	0.0815	1976
uc1.b3435087	79	leon uris	Battle cry	0.0722	1953
mdp.39015033438634	43	michael arlen	Hell! said the Duchess; a bed-time story	0.0574	1934
mdp.49015002950740	6	anne perry	Funeral in blue	0.1194	2001
mdp.39015055105665	78	devorah major	Brown glass windows : a novel	0.0707	2002
osu.32435053364352	12	murray leinster	Space tug	0.0945	1953
mdp.39015058073878	31	clive cussler	Trojan odyssey	0.17800000000000002	2003
mdp.39015053394295	78	mary beechwood	Memphis Jackson's son	0.1029	1956
uc1.32106007646901	41	elizabeth peters	Trojan gold : a Vicky Bliss mystery	0.0447	1987
mdp.39015028876830	41	joseph wambaugh	Fugitive nights	0.102	1992
mdp.39015080879938	64	jon stock	Dead spy running	0.1611	2009
mdp.39015017699821	76	alice munro	Friend of my youth : stories	0.1132	1990
coo.31924014495091	48	val teal	It was not what I expected	0.0643	1948
inu.30000114306438	64	warren adler	The Casanova embrace	0.0774	1978
mdp.39015067702061	21	steven hall	The raw shark texts	0.0748	2007
wu.89010980563	64	hans herlin	The last spring in Paris	0.2545	1985
uc1.b3821025	13	colin simpson	Adam in ochre;	0.1491	1951
mdp.39015032636634	75	timothy findley	Not wanted on the voyage	0.1257	1984
uc1.b4447027	12	chad oliver	Unearthly neighbors	0.2093	1984
uc1.b3116800	38	bernice kavinoky	Honey from a dark hive	0.065	1956
mdp.39015050131997	76	louis auchincloss	Her infinite variety	0.0528	2000
mdp.39015037782649	38	dodie smith	It ends with revelations : a novel by Dodie Smith	0.1133	1967
mdp.39015041541437	68	jacqueline park	The secret book of Grazia dei Rossi : a novel	0.064	1997
mdp.39015054429538	48	nelly rosario	Song of the water saints	0.0692	2002
mdp.39015060067256	70	chitra banerjee divakaruni	Queen of dreams : a novel	0.0715	2004
mdp.39015037047696	43	john gregory dunne	True confessions : a novel	0.0617	1977
mdp.39015034915986	21	robert t. bakker	Raptor red	0.1295	1995
mdp.39015025055545	2	stanley elkin	The rabbi of Lud : a novel	0.1218	1987
mdp.39015041027197	21	po bronson	The first $20 million is always the hardest : a Silicon Valley novel	0.1534	1997
mdp.39015040649132	70	patricia chao	Monkey king	0.1512	1997
uc1.32106014625765	41	jayne ann krentz	Sharp edges	0.0813	1998
uc1.b4462489	43	william katz	Surprise party	0.0963	1984
mdp.39076006738137	68	fred mustard stewart	Ellis Island : a novel	0.081	1983
mdp.39015059135650	13	elizabeth marshall thomas	Reindeer Moon	0.1137	1987
uc1.$b119869	78	henrietta buckmaster	Fire in the heart	0.0605	1948
mdp.39015061190032	70	clare sambrook	Hide & seek	0.0953	2005
uc1.b4451959	2	martin myers	The assignment	0.0532	1971
uc1.b3116720	79	robert payne	Alexander the god	0.0634	1954
uc1.$b450622	48	slesar henry	The gray flannel shroud	0.0495	1959
mdp.39015021321909	41	e.c.r. lorac	Bats in the belfry	0.0791	1937
mdp.39015058799928	63	robert r mccammon	Mystery walk	0.1353	1983
uc1.b3462090	66	gene horowitz	Home is where you start from; a novel	0.0886	1966
mdp.39015024841358	79	basil heatter	The dim view, a novel	0.0665	1946
mdp.39015039922334	41	gary krist	Bad chemistry : a novel	0.0694	1997
uc1.32106005109308	70	tama janowitz	American dad	0.0541	1981
mdp.39015055109816	12	fay weldon	Leader of the band	0.0834	1988
mdp.39015030728490	68	john cashman	The gentleman from Chicago; being an account of the doings of Thomas Neill Cream, M.D. (M'Gill), 1850-1892	0.051	1973
mdp.39015064868196	79	justine hardy	The wonder house	0.0556	2005
uc1.$b104463	31	martin flavin	The enchanted	0.1198	1947
inu.30000079324954	2	arnon grunberg	Silent extras	0.0826	2000
mdp.39015025252100	12	robert l forward	Dragon's egg	0.1561	1980
uc1.32106007982744	12	orson scott card	Unaccompanied sonata & other stories	0.0753	1981
mdp.39015026649502	6	ellery queen	The door between; a problem in deduction	0.0335	1937
mdp.39015015528485	2	mordecai richler	Solomon Gursky was here	0.0983	1989
mdp.39015000599400	6	mario puzo	The godfather. -	0.0648	1969
mdp.39015066050207	12	bohumil hrabal	Too loud a solitude	0.0546	1990
mdp.39015060033118	6	richard north patterson	Balance of power	0.0808	2003
uc1.32106014946187	13	leslie marmon silko	Ceremony	0.1395	1977
uc1.b3435492	2	joyce porter	Dover two	0.0516	1965
mdp.39015019810483	75	terry brooks	The scions of Shannara	0.0613	1990
mdp.39015050923120	41	phoebe atwood taylor	Figure away : an Asey Mayo mystery	0.0458	1937
uc1.32106016068691	21	craig nova	Wetware : a novel	0.0856	2001
mdp.39015066074900	64	kingsley amis	The anti-Death League, a novel	0.0729	1966
mdp.39015047065514	12	david brin	Heaven's reach	0.2706	1998
uc1.$b114027	75	milton white	Listen, the red-eyed vireo	0.0497	1961
mdp.39015032506142	6	april smith	North of Montana : a novel	0.0826	1994
mdp.49015001015511	43	catherine aird	The stately home murder	0.053	1969
mdp.39015046335488	75	"david eddings
leigh eddings"	Polgara the sorceress	0.1832	1997
uc1.32106015468983	13	linda hogan	Mean spirit	0.1532	1990
mdp.49015002457258	78	sarah schulman	Shimmer	0.0612	1998
mdp.39015045656546	76	tim o’brien	Tomcat in love	0.08199999999999999	1998
mdp.39015020747013	2	kurt vonnegut	Slapstick : or, Lonesome no more]	0.0529	1976
mdp.39015028917980	75	john bellairs	The face in the frost	0.1266	1969
uc1.$b783860	79	gerald hanley	The consul at sunset	0.0849	1951
mdp.39015049742631	79	sandie frazier	I married Vietnam : a novel	0.0751	1992
mdp.39015054272888	76	richard ford	A multitude of sins : stories	0.0664	2001
mdp.39015025251706	12	sheri s. tepper	Sideshow	0.22399999999999998	1992
mdp.39015014677556	79	hans hellmut kirst	Brothers in arms; a novel	0.1054	1965
uc1.$b105894	63	morris l west	Backlash	0.0605	1958
mdp.39015010738097	12	leonard wibberley	The mouse on the moon	0.0783	1962
mdp.39015055055308	41	valentine williams	The curiosity of Mr. Treadgold	0.0661	1937
miun.acg9484.0001.001	31	rose macaulay	The towers of Trebizond	0.0561	1956
mdp.39015002602921	41	ngaio marsh	Death of a peer	0.0805	1940
uc1.$b105890	66	hilda wernher	My Indian son-in-law	0.0591	1949
pst.000018728088	78	"mildred d. taylor
jerry pinkney"	Song of the trees	0.0667	1975
mdp.39015056248365	75	carol emshwiller	The mount : a novel	0.0869	2002
mdp.39015005012110	24	peter abrahams	Tell freedom; memories of Africa	0.0678	1954
mdp.39015010828245	75	alice hoffman	Fortune's daughter	0.0515	1985
uc1.$b244187	12	ketti frings	God's front porch	0.0813	1944
mdp.39015007062626	70	anita brookner	Family and friends	0.0525	1985
mdp.39015024786181	78	lane von herzen	Copper Crown	0.077	1991
mdp.39015001533168	64	william craig	The Tashkent crisis; a novel	0.1163	1971
mdp.39015010471400	68	ford madox ford	The fifth queen	0.1125	1939
uc1.b4437894	31	conrad richter	The grandfathers	0.0723	1964
mdp.39015050695504	70	bárbara mujica	Frida : a novel	0.0665	2001
uc1.b3294766	41	bernard wolfe	In deep	0.0915	1957
inu.32000005546637	76	margaret campbell barnes	My lady of Cleves, a novel	0.1097	1946
mdp.39015019395782	21	greg bear	Blood music	0.2654	1985
mdp.39015047518223	41	"dashiell hammett
kirby mccauley
martin h. greenberg
ed gorman"	Nightmare town : stories	0.0819	1961
mdp.39015064113478	75	a.a. attanasio	The dragon and the unicorn	0.1006	1996
mdp.49015000541608	70	eleanor craig	P.S. your not listening	0.0617	1972
mdp.39015080837696	43	rennie airth	The dead of winter	0.158	2009
inu.30000109978456	41	patry francis	The liar's diary	0.0556	2007
mdp.39015009336911	66	howard fast	The legacy	0.048	1981
mdp.49015000703570	79	george macdonald fraser	Flashman's lady	0.0643	1978
pst.000005477456	30	ian watson	The embedding	0.0653	1973
mdp.39015021972933	70	evan hunter	Love, Dad : a novel	0.0914	1981
uc1.$b56476	48	em delafield	Late and soon	0.037000000000000005	1943
mdp.39015029189795	75	louis de bernières	The troublesome offspring of Cardinal Guzman	0.1008	1992
mdp.39015057048020	41	mignon g eberhart	The dark garden	0.0305	1933
mdp.39015055861911	66	michael malone	The last Noel : a novel	0.1122	2002
inu.30000036612392	12	iain m. banks	Consider Phlebas	0.2537	1987
pst.000018061024	48	taylor caldwell	Answer as a man	0.0908	1980
mdp.39015010693813	63	giorgio bassani	Five stories of Ferrara	0.0802	1971
pst.000029703944	63	j f powers	The presence of Grace	0.0734	1956
mdp.39015025029078	12	michael bishop	Blooded on Arachne	0.1518	1982
mdp.39015009362628	75	maureen duffy	Gor saga	0.0638	1981
uc1.b4582859	79	ric hardman	Fifteen flags	0.0663	1968
mdp.39015034900053	75	naguib mahfouz	Arabian nights and days	0.0859	1995
pst.000020193980	41	donald j sobol	Encyclopedia Brown takes the case : ten all-new mysteries	0.1356	1973
mdp.39015056652434	76	meg wolitzer	The wife : a novel	0.0647	2003
mdp.39015016437413	14	karl stern	Through dooms of love : a novel	0.0571	1960
inu.30000042699243	24	max caulfield	The Easter rebellion	0.0697	1995
uc1.32106007945196	79	thomas flanagan	The tenants of time	0.0952	1988
mdp.39015062524023	30	david harris ebenbach	Between Camelots	0.0572	2005
